workerid,exp_condition,sent_condition,sentence,typed_sentence,correctly_typed,seen_sentence,picture,picture_description,bpassive_active_other,passive_active_other,seen_picture,Answer.time_in_minutes,Answer.practice,item,trial_type,slide_number
86,passive,passive,The princess was delighted by the palace's old gate,"""The princess was delighted by the palaces old gate""",1,No,3,A car wrecking into the back of an ambulance.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,princess,target,18
86,passive,active,The councilman opened the new building,The councilman opened the new building,1,No,11,An ambulance hitting a police officer.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,councilman,target,20
86,passive,passive,The woman was stung by the jellyfish,The woman was stung by the jellyfish,1,No,16,A girl pushing a boy on a sled.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,woman,target,22
86,passive,passive,The dog was protected by the fence,The dog was protected by the fence,1,No,20,A man being hit in the head with a rock.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,dog,target,24
86,passive,active,The stockbroker impressed the client,The stockbroker impressed the client,1,No,19,A girl kicking a boy in the rear end.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,stockbroker,target,26
86,passive,active,The senator unveiled the statue,The senator unveiled the statue,1,No,12,A bus being struck by a train.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,senator,target,28
86,passive,passive,The ship was damaged by the pier,The ship was damaged by the pier,1,No,10,A man swimming about to have a large wave crash on top of him.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,ship,target,30
86,passive,passive,The lumberjack was struck by the giant redwood tree,The lumberjack was struck by the giant redwood tree,1,No,25,An angel standing on a cloud being poked by a demon with a trident.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,lumberjack,target,32
86,passive,passive,The bum was scratched by the bushes,The bum was scratched by the bushes,1,No,15,A firefighter rescuing a crying baby from a fire.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,bum,target,34
86,passive,active,The nymphs saw the waterfall,The nymphs saw the waterfall,1,No,14,A man is being swallowed by a whale blowing a water spout.,BP,BP,No,45.67893333,A girl with a cast on her leg jumping rope.,nymphs,target,36
86,passive,active,The children disliked the church organ,The children disliked the church organ,1,No,21,A lady being very scared by a jack in the box.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,children,target,38
86,passive,passive,The scientist was inspired by the apple tree,The scientist was inspired by the apple tree,1,No,31,A chef is tickling the foot of a criminal with a feather.,A,A,No,45.67893333,A girl with a cast on her leg jumping rope.,scientist,target,40
86,passive,passive,The foreigner was confused by the blinking traffic light,The foreigner was confused by the blinking traffic light,1,No,18,A girl is kissing a boy on the cheek.,A,A,No,45.67893333,A girl with a cast on her leg jumping rope.,foreigner,target,42
86,passive,active,The young woman admired the lake,The young woman admired the lake,1,No,22,A horse is kicking a cow in the rear end.,A,A,No,45.67893333,A girl with a cast on her leg jumping rope.,young_woman,target,44
86,passive,active,The engineers criticized the monument,The engineers criticized the monument,1,No,7,A car is being towed by a tow truck.,BP,BP,No,45.67893333,A girl with a cast on her leg jumping rope.,engineers,target,46
86,passive,active,The patron destroyed the jukebox in the bar,The patron destroyed the jukebox in the bar,1,No,17,A terrified man in the water about to be attacked by a shark.,BP,BP,No,45.67893333,A girl with a cast on her leg jumping rope.,patron,target,48
86,passive,passive,The fishermen were startled by the buoy,The fishermen were startled by the buoy,1,No,32,A pirate with a peg leg is smiling while slapping a sailor in the face.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,fishermen,target,50
86,passive,active,The businessman left the airline ticket counter,The businessman left the airline ticket counter,1,No,27,A man playing golf is being struck by lightning.,BP,BP,No,45.67893333,A girl with a cast on her leg jumping rope.,businessman,target,52
86,passive,passive,The secretary was splashed by the drinking fountain,The secretary was splashed by the drinking fountain,1,No,13,A dog is chasing a mail man.,A,A,No,45.67893333,A girl with a cast on her leg jumping rope.,secretary,target,54
86,passive,passive,The bag lady was caught by the revolving door,The bag lady was caught by the revolving door,1,No,30,A smiling ballerina is tripping a boxer with a black eye.,A,A,No,45.67893333,A girl with a cast on her leg jumping rope.,lady,target,56
86,passive,active,The Cub Scouts enjoyed the camp fire,The Cub Scouts enjoyed the camp fire,1,No,23,A boxer if punching a referee in the ring.,A,A,No,45.67893333,A girl with a cast on her leg jumping rope.,scouts,target,58
86,passive,passive,The escaping prisoner was illuminated by the guard tower,The escaping prisoner was illuminated by the guard tower,1,No,2,A man is being hit in the head by a large rock.,BP,BP,No,45.67893333,A girl with a cast on her leg jumping rope.,prisoner,target,60
86,passive,passive,The surfer was excited by the stormy sea,The surfer was excited by the stormy sea,1,No,8,A man is being stung on his hand by a bee.,BP,BP,No,45.67893333,A girl with a cast on her leg jumping rope.,surfer,target,62
86,passive,passive,The 747 was radioed by the airport control tower,The 747 was radioed by the airport control tower,1,No,6,A church steeple is being struck by lightning.,BP,BP,No,45.67893333,A girl with a cast on her leg jumping rope.,747,target,64
86,passive,active,The dictator trusted the general,The dictator trusted the general,1,No,29,A woman swimming is about to be hit by a large wave.,BP,BP,No,45.67893333,A girl with a cast on her leg jumping rope.,dictator,target,66
86,passive,passive,The new graduate was hired by the software company,The new graduate was hired by the software company,1,No,26,A boy helping a swimmer into their boat.,Other ,Other ,No,45.67893333,A girl with a cast on her leg jumping rope.,graduate,target,68
87,by-locative,active,The lumberjack struck the giant redwood tree,The lumberjack struck the giant redwood tree,1,No,27,The golfer is struck by lightning while playing the 18th hole.,BP,BP,No,51.11793333,The girl is jumping rope,lumberjack,target,6
87,by-locative,active,The escaping prisoner avoided the guard tower,The escaping prisoner avoided the guard tower,1,No,19,The woman is kicking the man ,A,A,No,51.11793333,The girl is jumping rope,prisoner,target,8
87,by-locative,active,The senator unveiled the statue,The senator unveiled the statue,1,No,5,The tornado is destroying the barn.,A,A,No,51.11793333,The girl is jumping rope,senator,target,10
87,by-locative,by-locative,The councilman was strolling by the new building,The councilman was strolling by the new building,1,No,23,The boxer is punching the referee.,A,A,No,51.11793333,The girl is jumping rope,councilman,target,12
87,by-locative,active,The minister fixed the broken stained glass window,The minister fixed the broken stained glass window,1,No,18,The woman is kissing the man on the cheek.,A,A,No,51.11793333,The girl is jumping rope,minister,target,14
87,by-locative,active,The woman caught the jellyfish,The woman caught the jellyfish,1,No,31,"""The chef is tickling the thiefs foot with a leaf.""",A,A,No,51.11793333,The girl is jumping rope,woman,target,16
87,by-locative,by-locative,The patron was drinking by the jukebox in the bar,The patron was drinking by the jukebox in the bar ,1,No,3,"""The car is crashing into the ambulances back-end""",A,A,No,51.11793333,The girl is jumping rope,patron,target,18
87,by-locative,active,The Dalmatian chased the fire truck,The Dalmatian chased the fire truck,1,Yes,4,The wrecking ball is destroying the building.,A,A,No,51.11793333,The girl is jumping rope,Dalmatian,target,20
87,by-locative,active,The young woman admired the lake,The young woman admired the lake ,1,No,1,The baseball is hitting the little boy in the back of the head.,A,A,No,51.11793333,The girl is jumping rope,young_woman,target,22
87,by-locative,active,The secretary cleaned the drinking fountain,The secretary cleaned the drinking fountain,1,No,13,The dog is chasing the mailman while letters fly out of his bag.,A,A,No,51.11793333,The girl is jumping rope,secretary,target,24
87,by-locative,by-locative,The dictator was standing by the general,The dictator was standing by the general ,1,No,9,The alarm clock is surprising the man awake.,A,A,No,51.11793333,The girl is jumping rope,dictator,target,26
87,by-locative,active,The scientist examined the apple tree,The scientist examined the apple tree ,1,No,6,The cross on top of the church is getting struck by lightning.,BP,BP,No,51.11793333,The girl is jumping rope,scientist,target,28
87,by-locative,active,The foreigner misunderstood the blinking traffic light,The foreigner misunderstood the blinking traffic light ,1,No,28,"""The strong wind is blowing the mans hat off.""",A,A,No,51.11793333,The girl is jumping rope,foreigner,target,30
87,by-locative,by-locative,The fishermen were fishing by the buoy,The fishermen were fishing by the buoy ,1,No,24,The sailor is kicking the soldier.,A,A,No,51.11793333,The girl is jumping rope,fishermen,target,32
87,by-locative,by-locative,The bum was napping by the bushes,The bum was napping by the bushes,1,No,11,The ambulance is hitting the police officer.,A,A,No,51.11793333,The girl is jumping rope,bum,target,34
87,by-locative,active,The princess renovated the palace's old gate,"""The princess renovated the palaces old gate """,1,No,29,A big wave is about to hit a woman in the water.,A,A,No,51.11793333,The girl is jumping rope,princess,target,36
87,by-locative,by-locative,The students were working by the new sports complex,"""The students were working by the new sports complex""",1,No,12,The train is hitting a bus that was crossing the tracks.,A,A,No,51.11793333,The girl is jumping rope,students,target,38
87,by-locative,by-locative,The dog was barking by the fence,The dog was barking by the fence ,1,Yes,22,A horse is kicking a cow.,A,A,No,51.11793333,The girl is jumping rope,dog,target,40
87,by-locative,by-locative,The children were playing by the church organ,The children were playing by the church organ ,1,Yes,16,The girl is pushing the boy on the sled.,A,A,No,51.11793333,The girl is jumping rope,children,target,42
87,by-locative,active,The missing geologist underestimated the volcano,The missing geologist underestimated the volcano,1,No,17,The man is surprised by the shark. ,BP,BP,No,51.11793333,The girl is jumping rope,geologist,target,44
87,by-locative,by-locative,The businessman was waiting by the airline ticket counter,The businessman was waiting by the airline ticket counter,1,Yes,10,A big wave is about to hit a man in the water.,A,A,No,51.11793333,The girl is jumping rope,businessman,target,46
87,by-locative,by-locative,The Cub Scouts were singing by the campfire,The Cub Scouts were singing by the campfire,1,No,26,A boy in a small boat is pulling a girl out of the water.,A,A,No,51.11793333,The girl is jumping rope,scouts,target,48
87,by-locative,active,The 747 radioed the airport control tower,The 747 radioed the airport control tower ,1,No,15,A firefighter is carrying a baby down a ladder away from a burning window.,A,A,No,51.11793333,The girl is jumping rope,747,target,50
